prefix,name,type
us-gaap,BankingRegulationGlobalSystemicallyImportantBankGsibSurchargeMethodFixedList,us-types:surchargeMethodGSIB
us-gaap,BankingRegulationMaximumLeveragePayoutRatioAndAmountAbstract,xbrli:stringItemType
us-gaap,BankingRegulationTierOneRiskBasedCapitalRatioUndercapitalizedMinimum,xbrli:pureItemType
us-gaap,BankingRegulationCapitalConservationBufferTotalRiskBasedCapitalActual,xbrli:pureItemType
us-gaap,BankingRegulationCapitalConservationBufferTierOneRiskBasedCapitalActual,xbrli:pureItemType
us-gaap,BankingAndThriftDisclosureTextBlock,dtr-types:textBlockItemType
us-gaap,BankingRegulationLeverageBufferActual,xbrli:pureItemType
us-gaap,BankingRegulationLeverageBufferMinimum,xbrli:pureItemType
us-gaap,BankingRegulationSupplementaryLeverageRatioUndercapitalizedMinimum,xbrli:pureItemType
us-gaap,BankingMember,dtr-types:domainItemType
us-gaap,BankingRegulationSupplementaryLeverageRatioWellCapitalizedMinimum,xbrli:pureItemType
us-gaap,BankingRegulationMortgageBankingStateMandateDomain,dtr-types:domainItemType
us-gaap,BankingRegulationMaximumPayoutAmount,xbrli:monetaryItemType
us-gaap,BankingRegulationCommonEquityTierOneRiskBasedCapitalRatioCapitalAdequacyMinimum,xbrli:pureItemType
us-gaap,BankingRegulationMaximumPayoutRatio,xbrli:pureItemType
us-gaap,BankingRegulationTierOneLeverageCapitalRatioUndercapitalizedMinimum,xbrli:pureItemType
us-gaap,BankingRegulationCountercyclicalCapitalBuffer,xbrli:pureItemType
us-gaap,BankingRegulationTotalRiskBasedCapitalRatioSignificantlyUndercapitalizedMinimum,xbrli:pureItemType
us-gaap,BankingRegulationTangibleEquityRatioCriticallyUndercapitalizedMaximum,xbrli:pureItemType
us-gaap,BankruptcyProceedingsDatePetitionsForBankruptcyFiled,xbrli:dateItemType
us-gaap,BankruptcyClaimsAbstract,xbrli:stringItemType
us-gaap,BankruptcyClaimsAmountOfFiledClaimsLikelyToBeDenied,xbrli:monetaryItemType
us-gaap,BankruptcyClaimsLastDateToFileClaimsWithBankruptcyCourts,xbrli:dateItemType
us-gaap,BankruptcyClaimsDescriptionOfMaterialContractsAssumedOrAssigned,xbrli:stringItemType
us-gaap,BankruptcyClaimsNumberOfClaimsUnderReviewByManagement,xbrli:integerItemType
us-gaap,BankruptcyClaimsNumberOfClaimsSettled,xbrli:integerItemType
us-gaap,BankruptcyClaimsNumberOfFiledClaimsLikelyToBeDenied,xbrli:integerItemType
us-gaap,BankruptcyProceedingsDescriptionOfProceedings,xbrli:stringItemType
us-gaap,BankruptcyProceedingsCourtWherePetitionWasFiled,xbrli:stringItemType
us-gaap,BankruptcyClaimsNumberClaimsFiled,xbrli:integerItemType
us-gaap,BankruptcyClaimsAmountOfClaimsSettled,xbrli:monetaryItemType
us-gaap,BankruptcyClaimsAmountOfClaimsExpungedByBankruptcyCourt,xbrli:monetaryItemType
us-gaap,BankruptcyClaimsAmountOfClaimsUnderReviewByManagement,xbrli:monetaryItemType
us-gaap,BankruptcyProceedingsAbstract,xbrli:stringItemType
us-gaap,BankruptcyClaimsAmountOfClaimsFiled,xbrli:monetaryItemType
us-gaap,BankruptcyProceedingsDescriptionOfCreditorCommittees,xbrli:stringItemType
us-gaap,BankruptcyClaimsAmountPaidToSettleClaims,xbrli:monetaryItemType
us-gaap,BankruptcyClaimsNumberOfClaimsExpungedByBankruptcyCourt,xbrli:integerItemType
us-gaap,BanksTrustAndInsuranceEquitiesMember,dtr-types:domainItemType
us-gaap,BasicEarningsPerShareAdjustmentProForma,dtr-types:perShareItemType
us-gaap,BasicEarningsPerShareProForma,dtr-types:perShareItemType
us-gaap,BasisOfPresentationAndSignificantAccountingPoliciesTextBlock,dtr-types:textBlockItemType
us-gaap,BasisForAttributingRevenuesFromExternalCustomersToIndividualCountries,xbrli:stringItemType
us-gaap,BasisOfFinancialStatementPresentationInChapter11,xbrli:stringItemType
us-gaap,BasisForDeterminingClassesOfServicingAssetsAndServicingLiabilities,xbrli:stringItemType
us-gaap,BasisOfAccountingPolicyPolicyTextBlock,dtr-types:textBlockItemType
us-gaap,BasisOfProvisionForRefundsUnderGovernmentContracts,xbrli:stringItemType
us-gaap,BasisSwapMember,dtr-types:domainItemType
us-gaap,BasisOfAccounting,dtr-types:textBlockItemType
us-gaap,BeneficialOwnerMember,dtr-types:domainItemType
us-gaap,BeneficialInterestSecuredByPrepayableFinancialInstrumentsLastOfLayerAmortizedCost,xbrli:monetaryItemType
us-gaap,BeneficialInterest,xbrli:monetaryItemType
us-gaap,BenefitsLossesAndExpenses,xbrli:monetaryItemType
us-gaap,BenefitsLossesAndExpensesAbstract,xbrli:stringItemType
us-gaap,BilledContractReceivables,xbrli:monetaryItemType
us-gaap,BilledAndUnbilledContractClaimsSubjectToUncertaintyAbstract,xbrli:stringItemType
us-gaap,BilledRevenuesMember,dtr-types:domainItemType
us-gaap,BillingsInExcessOfCost,xbrli:monetaryItemType
us-gaap,BillingsInExcessOfCostAbstract,xbrli:stringItemType
us-gaap,BillingsInExcessOfCostNoncurrent,xbrli:monetaryItemType
us-gaap,BillingsInExcessOfCostCurrent,xbrli:monetaryItemType
us-gaap,BondOptionMember,dtr-types:domainItemType
us-gaap,BondFutureMember,dtr-types:domainItemType
us-gaap,BondsMember,dtr-types:domainItemType
us-gaap,BorrowingsMember,dtr-types:domainItemType
us-gaap,BorrowingsUnderGuaranteedInvestmentAgreements,xbrli:monetaryItemType
us-gaap,BreedingAndProductionAnimalsMember,dtr-types:domainItemType
us-gaap,BridgeLoan,xbrli:monetaryItemType
us-gaap,BridgeLoanMember,dtr-types:domainItemType
us-gaap,BrokerDealerLiabilitiesAbstract,xbrli:stringItemType
us-gaap,BrokerageCommissionsRevenue,xbrli:monetaryItemType
us-gaap,BrokersAndDealersDisclosureTextBlock,dtr-types:textBlockItemType
us-gaap,BuildingImprovementsMember,dtr-types:domainItemType
us-gaap,BuildingAndBuildingImprovementsMember,dtr-types:domainItemType
us-gaap,BuildingMember,dtr-types:domainItemType
us-gaap,BuildingsAndImprovementsGross,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilitiesAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesLongTermDebt,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationAsset,xbrli:monetaryItemType
us-gaap,BusinessCombinationAcquiredContractAssetAndLiabilityPracticalExpedientAllContractsStandaloneSellingPrice,xbrli:booleanItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiability,xbrli:monetaryItemType
us-gaap,BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationConsiderationTransferredLiabilitiesIncurred,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityChangeInValuationTechnique,xbrli:booleanItemType
us-gaap,BusinessCombinationConsiderationTransferredIncludingEquityInterestInAcquireeHeldPriorToCombination1,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityCurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationPriceOfAcquisitionExpected,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityChangeInValuationTechniqueReasonExtensibleList,enum2:enumerationSetItemType
us-gaap,BusinessCombinationContingentConsiderationAssetCurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssetsAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationAcquiredContractAssetAndLiabilityPracticalExpedientAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationContingentConsiderationAssetNoncurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,xbrli:monetaryItemType
us-gaap,BusinessCombinationConsiderationTransferred1,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,xbrli:monetaryItemType
us-gaap,BusinessCombinationSegmentAllocationLineItems,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsMarketableSecurities,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentAssetsAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilities,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsCurrent,xbrli:monetaryItemType
us-gaap,BusinessExitCosts1,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationAcquiredDirectFinancingLeaseReceivable,xbrli:monetaryItemType
us-gaap,BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentsRelatedToPreviousPeriod,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionEffectiveDateOfAcquisition1,xbrli:dateItemType
us-gaap,BusinessCombinationBargainPurchaseGainRecognizedStatementOfIncomeOrComprehensiveIncomeExtensibleEnumeration,enum2:enumerationSetItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesCurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityTypeExtensibleList,enum2:enumerationSetItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,xbrli:monetaryItemType
us-gaap,BusinessCombinationAcquiredContractAssetAndLiabilityPracticalExpedientModifiedContract,xbrli:booleanItemType
us-gaap,BusinessCombinationConsiderationTransferredOther1,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipmentAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityMeasurementInputExtensibleList,enum2:enumerationSetItemType
us-gaap,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationAssetAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityValuationTechniqueExtensibleList,enum2:enumerationSetItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityMeasurementInput,xbrli:decimalItemType
us-gaap,BusinessCombinationAcquiredSalesTypeLeaseReceivable,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationSegmentAllocationTable,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,xbrli:monetaryItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsSettlementOfPreexistingRelationshipMethod,xbrli:stringItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityNoncurrent,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesDeferredRevenue,xbrli:monetaryItemType
us-gaap,BusinessCombinationContingentConsiderationLiabilityFairValueByFairValueHierarchyLevelExtensibleList,enum2:enumerationSetItemType
us-gaap,BusinessCombinationGoodwillAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationStepAcquisitionEquityInterestInAcquireeIncludingSubsequentAcquisitionPercentage,dtr-types:percentItemType
us-gaap,BusinessCombinationSegmentAllocationTableTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,xbrli:monetaryItemType
us-gaap,BusinessCombinationAndAssetAcquisitionAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwillAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionPeriodResultsIncludedInCombinedEntity1,xbrli:durationItemType
us-gaap,BusinessInterruptionLossLineItems,xbrli:stringItemType
us-gaap,BusinessAcquisitionProFormaInformationNonrecurringAdjustmentLineItems,xbrli:stringItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsLineItems,xbrli:stringItemType
us-gaap,BusinessAcquisitionAxis,xbrli:stringItemType
us-gaap,BusinessAcquisitionProFormaInformationNonrecurringAdjustmentsTableTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsExpensesAndLossesRecognized,xbrli:monetaryItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsDescription,xbrli:stringItemType
us-gaap,BusinessCombinationAssetsArisingFromContingenciesAmountRecognizedOtherThanAtFairValue,xbrli:monetaryItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsTableTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationIndemnificationAssetsAmountAsOfAcquisitionDate,xbrli:monetaryItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsNetGainsAndLosses,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionProFormaInformationNonrecurringAdjustmentsTable,xbrli:stringItemType
us-gaap,BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionContingentConsiderationLineItems,xbrli:stringItemType
us-gaap,BusinessAcquisitionsProFormaNetIncomeLoss,xbrli:monetaryItemType
us-gaap,BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGainLossNetAbstract,xbrli:stringItemType
us-gaap,BusinessAcquisitionSharePrice,dtr-types:perShareItemType
us-gaap,BusinessAcquisitionDateOfAcquisitionAgreement1,xbrli:dateItemType
us-gaap,BusinessInterruptionLossAxis,xbrli:stringItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsTable,xbrli:stringItemType
us-gaap,BusinessAcquisitionAcquireeDomain,dtr-types:domainItemType
us-gaap,BusinessInterruptionLossDomain,dtr-types:domainItemType
us-gaap,BusinessCombinationsAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsRevenuesAndGainsRecognized,xbrli:monetaryItemType
us-gaap,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedRestructuringLiabilities,xbrli:monetaryItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsDomain,dtr-types:domainItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsAxis,xbrli:stringItemType
us-gaap,BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognizedOtherThanAtFairValue,xbrli:monetaryItemType
us-gaap,BusinessCombinationIntegrationRelatedCosts,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionsProFormaRevenue,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionIntegrationRestructuringAndOtherRelatedCostsTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationStepAcquisitionEquityInterestInAcquireeValuationTechniques,xbrli:stringItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsAssetsRecognized,xbrli:monetaryItemType
us-gaap,BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesAmountRecognizedOtherThanAtFairValueAbstract,xbrli:stringItemType
us-gaap,BusinessInsuranceRecoveriesTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsAbstract,xbrli:stringItemType
us-gaap,BusinessCombinationAssetsArisingFromContingenciesAmountRecognized,xbrli:monetaryItemType
us-gaap,BusinessDescriptionAndBasisOfPresentationTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessAcquisitionLineItems,xbrli:stringItemType
us-gaap,BusinessDescriptionAndAccountingPoliciesTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesAmountRecognizedOtherThanAtFairValue,xbrli:monetaryItemType
us-gaap,BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementLoss,xbrli:monetaryItemType
us-gaap,BusinessCombinationAssetsAndLiabilitiesArisingFromContingenciesAmountRecognizedAbstract,xbrli:stringItemType
us-gaap,BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,xbrli:sharesItemType
us-gaap,BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,xbrli:monetaryItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsAccountingMethod,xbrli:stringItemType
us-gaap,BusinessCombinationSeparatelyRecognizedTransactionsLiabilitiesRecognized,xbrli:monetaryItemType
us-gaap,BusinessAndContractualArrangementsDisclosureTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionEquityInterestsIssuedOrIssuableLineItems,xbrli:stringItemType
us-gaap,BusinessAcquisitionDescriptionOfAcquiredEntity,xbrli:stringItemType
us-gaap,BusinessAcquisitionPercentageOfVotingInterestsAcquired,dtr-types:percentItemType
us-gaap,BusinessAcquisitionProFormaInformationAbstract,xbrli:stringItemType
us-gaap,BusinessAcquisitionEquityInterestIssuedOrIssuableDescription,xbrli:stringItemType
us-gaap,BusinessAcquisitionProFormaEarningsPerShareBasic,dtr-types:perShareItemType
us-gaap,BusinessAcquisitionPreacquisitionContingencyAmountOfSettlement,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionProFormaInformationTextBlock,dtr-types:textBlockItemType
us-gaap,BusinessAcquisitionProFormaInformationDescription,xbrli:stringItemType
us-gaap,BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,xbrli:monetaryItemType
us-gaap,BusinessAcquisitionDateOfAcquisitionAbstract,xbrli:stringItemType
